Player,MIN,PTS,FGM,FGA,F3GM,F3GA,FTM,FTA,OREB,DREB,REB,AST,TOV,STL,BLK
Marquis Teague,24.6,3.7,1.3,5.3,0.3,1.3,0.7,1.7,0.3,1.7,2.0,4.3,1.0,0.0,1.7
Marreese Speights,13.0,7.7,2.7,6.7,1.7,4.5,0.8,1.1,0.4,2.2,2.6,0.8,0.8,0.4,2.0
Marshall Plumlee,6.5,1.8,0.1,0.4,0.0,0.0,1.5,2.0,0.5,1.6,2.1,0.3,0.4,0.1,1.3
Marvin Williams,25.7,9.5,3.3,7.2,1.6,3.9,1.3,1.6,0.9,3.8,4.7,1.2,0.8,0.5,1.5
Mason Plumlee,19.5,7.1,3.0,5.0,0.0,0.0,1.1,2.4,1.8,3.6,5.4,1.9,1.4,1.1,2.5
Matt Costello,8.1,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.3,2.0,2.3,0.5,0.3,0.5,1.8
Matt Williams Jr.,3.8,1.7,0.7,2.0,0.3,1.7,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,0.3
Matthew Dellavedova,18.7,4.3,1.4,4.0,0.8,2.1,0.7,0.7,0.4,1.3,1.7,3.8,1.3,0.0,1.8
Maurice Harkless,21.4,6.5,2.5,5.0,0.8,2.0,0.7,1.0,0.8,2.0,2.7,0.9,0.7,0.7,1.7
Maxi Kleber,16.8,5.4,2.1,4.3,0.6,1.8,0.6,0.8,1.0,2.3,3.3,0.7,0.4,0.7,1.6
Meyers Leonard,7.7,3.4,1.4,2.4,0.3,0.8,0.3,0.3,0.4,1.8,2.1,0.5,0.3,0.0,1.1
Michael Beasley,22.3,13.2,5.5,10.9,0.5,1.2,1.7,2.1,1.3,4.3,5.6,1.7,1.9,0.6,2.0
Michael Carter-Williams,16.1,4.6,1.5,4.4,0.3,1.1,1.4,1.7,0.7,1.9,2.7,2.2,1.0,0.4,1.9
Michael Kidd-Gilchrist,25.0,9.2,3.8,7.6,0.0,0.0,1.6,2.3,1.1,2.9,4.1,1.0,0.7,0.4,1.9
Mike Conley,31.1,17.1,5.3,14.0,2.0,6.4,4.4,5.5,0.0,2.3,2.3,4.1,1.5,0.3,2.0
Mike James,19.1,9.3,3.4,8.9,0.7,2.7,1.8,2.3,0.4,2.1,2.5,3.5,1.4,0.2,1.3
Mike Muscala,20.0,7.6,2.7,5.9,1.2,3.2,1.1,1.2,1.1,3.3,4.3,1.0,0.8,0.5,1.5
Mike Scott,18.5,8.8,3.6,6.9,0.9,2.1,0.7,1.0,0.7,2.6,3.3,1.1,1.0,0.1,1.9
Miles Plumlee,16.7,4.3,1.9,3.3,0.0,0.0,0.5,1.1,1.4,2.7,4.1,0.8,1.1,0.5,1.4
Milos Teodosic,25.2,9.5,3.4,8.0,2.0,5.2,0.9,1.0,0.4,2.4,2.8,4.6,2.2,0.1,2.3
Milton Doyle,12.5,3.4,1.3,4.7,0.4,2.3,0.4,0.8,0.3,1.5,1.8,1.0,0.2,0.2,1.3
Mindaugas Kuzminskas,1.9,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mirza Teletovic,15.9,7.1,2.5,5.7,2.1,4.5,0.0,0.0,0.3,2.0,2.3,1.0,0.7,0.1,1.4
Monte Morris,8.4,3.3,1.3,2.0,0.0,0.3,0.7,0.7,0.0,0.7,0.7,2.3,0.3,0.0,0.3
Montrezl Harrell,17.0,11.0,4.6,7.2,0.0,0.1,1.8,2.9,1.4,2.7,4.0,1.0,0.9,0.7,1.9
Myke Henry,18.9,5.4,2.1,5.5,1.0,2.9,0.3,0.5,0.5,1.4,1.9,1.1,1.0,0.3,1.4
Myles Turner,28.2,12.7,4.7,9.8,0.9,2.4,2.5,3.2,1.4,5.0,6.4,1.3,1.5,1.8,2.9
Nate Wolters,3.8,0.4,0.2,1.2,0.0,0.0,0.0,0.0,0.2,0.2,0.4,0.2,0.0,0.0,0.2
Naz Mitrou-Long,0.5,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nemanja Bjelica,20.5,6.8,2.6,5.5,1.1,2.7,0.5,0.7,0.8,3.3,4.1,1.3,0.8,0.2,2.1
Nene,14.6,6.5,2.6,4.6,0.0,0.0,1.3,2.1,1.0,2.3,3.4,0.9,0.7,0.3,2.4
Nerlens Noel,15.7,4.4,1.8,3.5,0.0,0.0,0.7,0.9,1.6,4.0,5.6,0.7,0.9,0.7,2.0
Nick Collison,5.0,2.1,0.9,1.3,0.0,0.0,0.3,0.9,0.5,0.9,1.3,0.3,0.5,0.0,0.5
Nick Young,17.4,7.3,2.5,6.1,1.5,4.1,0.7,0.8,0.3,1.3,1.6,0.5,0.5,0.1,1.3
Nicolas Batum,31.0,11.6,4.2,10.2,1.4,4.3,1.7,2.0,0.9,3.9,4.8,5.5,2.0,0.4,1.1
Nicolas Brussino,2.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.8,0.8,0.0,0.0,0.0,0.0
Nigel Hayes,13.6,3.0,1.2,3.7,0.4,1.8,0.1,0.3,0.4,2.0,2.4,0.7,0.2,0.3,0.9
Nik Stauskas,12.8,4.4,1.5,3.8,1.0,2.4,0.5,0.7,0.1,1.5,1.6,1.0,0.6,0.1,0.6
Nikola Jokic,32.6,18.5,6.7,13.5,1.5,3.7,3.5,4.2,2.6,8.1,10.7,6.1,2.8,0.8,2.8
Nikola Mirotic,27.2,15.6,5.6,12.4,2.5,6.5,2.0,2.5,1.1,6.3,7.4,1.5,1.1,0.7,2.0
Nikola Vucevic,29.5,16.5,7.0,14.7,1.1,3.6,1.4,1.6,1.8,7.4,9.2,3.4,1.9,1.1,2.5
Noah Vonleh,16.2,4.9,1.9,4.3,0.4,1.2,0.7,1.1,1.3,4.5,5.8,0.6,0.6,0.3,1.3
Norman Powell,15.2,5.5,2.1,5.3,0.8,2.7,0.5,0.6,0.2,1.5,1.7,1.3,0.9,0.2,1.6
OG Anunoby,20.0,5.9,2.2,4.7,1.0,2.7,0.5,0.8,0.6,1.9,2.5,0.7,0.6,0.2,1.8
Okaro White,13.3,3.3,1.2,2.7,0.7,1.8,0.3,0.5,0.5,1.3,1.8,0.3,0.2,0.2,1.0
Omari Johnson,18.8,5.5,2.3,5.3,1.0,3.0,0.0,0.0,1.0,1.8,2.8,1.8,0.8,0.0,1.5
Omer Asik,10.1,1.2,0.5,1.2,0.0,0.0,0.2,0.7,0.5,2.1,2.6,0.2,0.5,0.2,1.1
Omri Casspi,14.0,5.7,2.3,3.9,0.2,0.4,0.9,1.3,0.6,3.2,3.8,1.0,0.7,0.4,1.3
Otto Porter Jr.,31.6,14.7,5.8,11.5,1.8,4.1,1.4,1.7,1.3,5.1,6.4,2.0,1.0,0.5,2.0
P.J. Dozier,1.6,1.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5
P.J. Tucker,27.8,6.1,2.1,5.4,1.4,3.8,0.5,0.7,1.1,4.4,5.6,0.9,0.9,0.3,2.5
Pascal Siakam,20.7,7.3,3.1,6.1,0.4,1.6,0.7,1.1,1.0,3.5,4.5,2.0,0.8,0.5,2.0
Pat Connaughton,18.1,5.4,2.0,4.8,0.9,2.6,0.5,0.5,0.4,1.5,2.0,1.1,0.5,0.3,1.5
Patrick Beverley,30.3,12.2,4.4,10.8,2.2,5.5,1.3,1.5,1.5,2.6,4.1,2.9,2.3,0.5,3.1
Patrick McCaw,16.9,4.0,1.6,3.9,0.3,1.4,0.5,0.6,0.3,1.2,1.4,1.4,0.7,0.2,1.2
Patrick Patterson,15.5,3.9,1.3,3.2,0.8,2.1,0.5,0.6,0.4,2.0,2.4,0.7,0.4,0.3,1.1
Patty Mills,25.7,10.0,3.4,8.3,1.9,5.0,1.3,1.4,0.3,1.6,1.9,2.8,1.3,0.1,1.6
Pau Gasol,23.5,10.1,3.7,8.1,0.6,1.6,2.1,2.7,1.7,6.4,8.0,3.1,1.4,1.0,1.6
Paul George,36.6,21.9,7.3,17.0,3.1,7.7,4.3,5.2,0.9,4.7,5.7,3.3,2.7,0.5,2.9
Paul Millsap,30.1,14.6,5.3,11.4,1.0,3.0,2.9,4.2,1.7,4.7,6.4,2.8,1.9,1.2,2.6
Paul Zipser,15.3,4.0,1.5,4.3,0.7,2.0,0.4,0.5,0.2,2.2,2.4,0.9,0.8,0.3,1.6
Quincy Acy,19.4,5.9,1.9,5.2,1.5,4.2,0.7,0.9,0.6,3.1,3.7,0.8,0.9,0.4,2.1
Quincy Pondexter,8.5,2.0,0.6,2.1,0.1,1.0,0.6,0.7,0.3,0.8,1.2,0.4,0.5,0.1,1.0
Quinn Cook,22.4,9.5,3.7,7.6,1.4,3.2,0.7,0.8,0.3,2.2,2.5,2.7,1.0,0.0,1.8
RJ Hunter,9.0,3.8,1.4,4.0,0.6,2.8,0.4,0.4,0.0,1.0,1.0,0.6,0.4,0.0,1.4
Rajon Rondo,26.2,8.3,3.6,7.6,0.8,2.3,0.4,0.7,0.5,3.6,4.0,8.2,2.3,0.2,1.8
Ramon Sessions,14.0,4.9,1.5,4.2,0.3,0.9,1.6,2.0,0.2,1.1,1.4,2.8,1.1,0.1,1.0
Rashad Vaughn,7.6,2.3,0.8,2.0,0.5,1.3,0.1,0.2,0.1,0.6,0.8,0.5,0.2,0.1,0.5
Raul Neto,12.2,4.5,1.7,3.7,0.5,1.1,0.6,0.9,0.2,1.0,1.2,1.8,0.9,0.1,0.9
Raymond Felton,16.6,6.9,2.7,6.7,1.0,2.8,0.4,0.5,0.3,1.6,1.9,2.5,0.9,0.2,1.1
Reggie Bullock,27.9,11.3,4.3,8.8,2.0,4.5,0.6,0.8,0.4,2.0,2.5,1.5,0.8,0.2,1.1
Reggie Hearn,2.2,1.0,0.3,0.7,0.3,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reggie Jackson,26.7,14.6,5.5,12.8,1.2,3.8,2.5,3.0,0.6,2.1,2.8,5.3,2.2,0.1,1.9
Richard Jefferson,8.2,1.5,0.6,1.4,0.1,0.4,0.2,0.4,0.1,0.8,0.9,0.8,0.3,0.1,0.6
Richaun Holmes,15.5,6.5,2.8,5.0,0.1,0.6,0.8,1.2,1.2,3.2,4.4,1.3,0.5,0.6,2.0
Ricky Rubio,29.3,13.1,4.5,10.7,1.2,3.5,2.9,3.3,0.6,4.0,4.6,5.3,2.7,0.1,2.7
Robert Covington,31.6,12.6,4.3,10.5,2.5,6.9,1.5,1.7,0.7,4.7,5.4,2.0,1.6,0.9,3.0
Robin Lopez,26.4,11.8,5.3,10.1,0.1,0.2,1.1,1.4,2.1,2.4,4.5,1.9,1.7,0.8,1.7
Rodney Hood,26.9,14.7,5.4,12.5,2.1,5.6,1.9,2.2,0.4,2.4,2.8,1.6,1.2,0.2,1.8
Rodney McGruder,16.6,5.1,2.0,4.1,0.8,1.9,0.2,0.4,0.6,1.2,1.8,0.9,0.2,0.2,1.2
Rodney Purvis,18.1,6.0,2.2,6.7,0.8,3.3,0.8,0.9,0.1,1.6,1.7,1.1,0.6,0.2,1.6
Ron Baker,13.3,2.4,0.7,2.0,0.4,1.1,0.7,0.9,0.2,0.9,1.0,1.6,0.6,0.2,1.1
Rondae Hollis-Jefferson,28.2,13.9,5.0,10.6,0.2,0.8,3.7,4.6,1.5,5.3,6.8,2.5,1.8,0.7,2.1
Royce O'Neale,16.7,5.0,1.7,4.1,0.6,1.7,0.9,1.1,0.4,3.1,3.4,1.4,0.8,0.2,1.5
Rudy Gay,21.6,11.5,4.4,9.4,0.6,2.1,2.0,2.5,1.3,3.8,5.1,1.3,1.4,0.7,1.7
Rudy Gobert,32.4,13.5,4.9,7.9,0.0,0.0,3.6,5.3,2.9,7.8,10.7,1.4,1.9,2.3,2.7
Russell Westbrook,36.4,25.4,9.5,21.1,1.2,4.1,5.2,7.1,1.9,8.2,10.1,10.3,4.8,0.3,2.5
Ryan Anderson,26.1,9.3,3.1,7.3,2.0,5.1,1.1,1.4,1.4,3.6,5.0,0.9,0.6,0.3,1.9
Ryan Arcidiacono,12.7,2.0,0.7,1.7,0.4,1.3,0.2,0.3,0.0,1.0,1.0,1.5,0.5,0.0,0.8
Salah Mejri,11.9,3.5,1.4,2.2,0.0,0.0,0.6,1.1,1.4,2.6,4.0,0.6,0.6,1.1,2.0
Sam Dekker,12.1,4.2,1.8,3.5,0.1,0.8,0.5,0.8,0.6,1.8,2.4,0.5,0.5,0.1,1.0
Scotty Hopson,8.4,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Sean Kilpatrick,12.3,6.3,2.1,5.7,0.9,2.8,1.2,1.4,0.1,1.6,1.7,0.9,0.7,0.1,0.6
Semi Ojeleye,15.8,2.7,0.9,2.6,0.5,1.7,0.3,0.6,0.5,1.7,2.2,0.3,0.3,0.1,1.2
Serge Ibaka,27.5,12.6,5.0,10.3,1.4,3.9,1.2,1.6,1.0,5.3,6.3,0.8,1.2,1.3,2.8
Shabazz Muhammad,9.7,5.0,2.0,4.4,0.2,0.6,0.9,1.2,0.5,1.2,1.8,0.3,0.1,0.1,0.7
Shabazz Napier,20.7,8.7,3.0,7.2,1.1,2.9,1.6,1.9,0.4,1.9,2.3,2.0,1.2,0.2,1.1
Shane Larkin,14.3,4.3,1.6,4.1,0.6,1.6,0.6,0.7,0.3,1.4,1.7,1.8,0.6,0.0,1.1
Shaquille Harrison,16.7,6.6,2.6,5.4,0.3,1.1,1.2,1.7,0.4,2.3,2.7,2.4,1.0,0.3,1.8
Shaun Livingston,15.9,5.5,2.4,4.8,0.0,0.1,0.7,0.9,0.5,1.4,1.8,2.0,0.8,0.3,1.6
Shelvin Mack,19.8,6.9,2.6,6.0,0.7,2.0,1.0,1.4,0.3,2.1,2.4,3.9,1.3,0.1,1.3
Sindarius Thornwell,15.8,3.9,1.4,3.2,0.3,0.8,0.8,1.2,0.5,1.5,1.9,0.9,0.7,0.3,1.7
Skal Labissiere,20.7,8.7,3.4,7.6,0.3,0.9,1.6,2.0,1.6,3.2,4.8,1.2,1.2,0.8,2.2
Solomon Hill,15.6,2.4,0.9,3.4,0.3,1.8,0.3,0.5,0.8,2.3,3.0,1.8,0.8,0.1,1.8
Spencer Dinwiddie,28.8,12.6,4.1,10.5,1.8,5.4,2.7,3.4,0.5,2.7,3.2,6.6,1.6,0.3,2.3
Stanley Johnson,27.4,8.7,3.0,8.1,1.0,3.4,1.6,2.1,0.5,3.2,3.7,1.6,1.1,0.2,2.4
Stephen Curry,32.0,26.4,8.4,16.9,4.2,9.8,5.5,5.9,0.7,4.4,5.1,6.1,3.0,0.2,2.2
Sterling Brown,14.4,4.0,1.5,3.8,0.6,1.7,0.4,0.4,0.5,2.1,2.6,0.5,0.5,0.2,1.5
Steven Adams,32.7,13.9,5.9,9.4,0.0,0.0,2.1,3.8,5.1,4.0,9.0,1.2,1.7,1.0,2.8
T.J. Leaf,8.7,2.9,1.2,2.6,0.3,0.8,0.2,0.3,0.5,1.0,1.5,0.2,0.2,0.1,0.8
T.J. McConnell,22.5,6.3,2.8,5.5,0.4,0.8,0.4,0.5,0.5,2.5,3.0,4.0,1.5,0.2,1.6
T.J. Warren,33.0,19.6,8.1,16.4,0.3,1.4,3.0,3.9,1.9,3.2,5.1,1.3,1.3,0.6,2.3
Taj Gibson,33.2,12.2,5.2,9.0,0.1,0.4,1.7,2.3,2.4,4.8,7.1,1.2,1.1,0.7,2.7
Tarik Black,10.5,3.5,1.5,2.5,0.0,0.2,0.6,1.2,1.2,2.0,3.2,0.3,0.7,0.6,2.1
Taurean Prince,30.0,14.1,5.1,11.9,2.1,5.6,1.9,2.2,0.6,4.1,4.7,2.6,2.3,0.5,2.0
Terrance Ferguson,12.5,3.1,1.1,2.8,0.7,2.0,0.1,0.2,0.3,0.5,0.8,0.3,0.2,0.2,1.4
Terrence Ross,25.0,8.7,3.2,8.0,1.3,3.9,1.1,1.5,0.4,2.6,3.0,1.6,1.2,0.5,1.9
Terry Rozier,25.9,11.3,4.0,10.0,1.9,5.0,1.4,1.9,0.8,3.9,4.7,2.9,1.0,0.2,1.5
Thabo Sefolosha,21.2,8.2,3.1,6.3,0.8,2.2,1.2,1.4,0.8,3.5,4.2,0.9,0.8,0.3,1.6
Thaddeus Young,32.2,11.8,5.2,10.7,0.7,2.2,0.7,1.1,2.3,4.0,6.3,1.9,1.3,0.4,2.2
Thomas Bryant,4.8,1.5,0.5,1.4,0.1,0.7,0.3,0.6,0.2,0.9,1.1,0.4,0.1,0.1,0.4
Thon Maker,16.7,4.8,1.8,4.3,0.4,1.4,0.9,1.3,1.0,2.0,3.0,0.6,0.6,0.7,2.2
Tim Frazier,14.2,3.0,1.2,2.9,0.3,0.9,0.4,0.5,0.3,1.6,1.9,3.3,1.0,0.1,1.6
Tim Hardaway Jr.,33.1,17.5,6.3,15.0,2.3,7.2,2.6,3.1,0.6,3.4,3.9,2.7,1.6,0.2,2.2
Tim Quarterman,4.3,1.3,0.3,1.0,0.0,0.7,0.7,0.7,0.0,1.0,1.0,0.3,0.7,0.0,0.3
Timofey Mozgov,11.6,4.2,1.7,3.0,0.1,0.6,0.7,1.0,1.0,2.1,3.2,0.4,1.1,0.4,1.3
Timothe Luwawu-Cabarrot,15.5,5.8,1.9,5.1,1.0,3.0,0.9,1.1,0.3,1.1,1.4,1.0,0.7,0.1,1.9
Tobias Harris,33.3,18.6,7.0,15.3,2.3,5.6,2.2,2.7,0.7,4.7,5.5,2.4,1.3,0.4,2.1
Tomas Satoransky,22.5,7.2,2.8,5.3,0.6,1.4,1.0,1.3,1.0,2.2,3.2,3.9,1.1,0.2,1.8
Tony Allen,12.4,4.7,2.0,4.1,0.2,0.5,0.5,1.0,0.9,1.2,2.1,0.4,0.9,0.1,2.2
Tony Bradley,3.2,0.9,0.3,1.2,0.0,0.1,0.2,0.2,0.4,0.8,1.2,0.1,0.0,0.0,0.1
Tony Parker,19.5,7.7,3.2,7.1,0.2,0.7,1.0,1.4,0.1,1.6,1.7,3.5,1.2,0.0,0.9
Tony Snell,27.4,6.9,2.5,5.7,1.4,3.6,0.5,0.6,0.1,1.8,1.9,1.3,0.5,0.4,1.5
Torrey Craig,16.1,4.2,1.6,3.5,0.4,1.5,0.6,0.9,1.0,2.2,3.3,0.6,0.5,0.4,1.6
Travis Wear,13.4,4.4,1.5,4.2,1.0,2.8,0.5,0.5,0.0,2.2,2.2,0.4,0.4,0.3,1.8
Treveon Graham,16.7,4.3,1.5,3.5,0.6,1.5,0.7,0.9,0.7,1.3,1.9,0.9,0.4,0.0,1.7
Trevor Ariza,33.9,11.7,4.0,9.7,2.5,6.9,1.1,1.3,0.5,3.9,4.4,1.6,0.8,0.2,2.0
Trevor Booker,17.0,6.3,2.6,5.0,0.1,0.5,1.0,1.4,1.7,3.0,4.7,1.2,0.9,0.3,1.8
Trey Burke,21.8,12.8,5.4,10.7,1.1,2.9,1.0,1.6,0.4,1.6,2.0,4.7,1.2,0.1,1.2
Trey Lyles,19.1,9.9,3.7,7.5,1.1,3.0,1.4,2.0,0.8,4.0,4.8,1.2,0.8,0.5,1.5
Trey McKinney-Jones,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tristan Thompson,20.2,5.8,2.5,4.4,0.0,0.0,0.8,1.5,2.4,4.3,6.6,0.6,0.7,0.3,1.9
Troy Daniels,20.5,8.9,2.9,7.3,2.3,5.8,0.7,0.8,0.2,1.5,1.6,0.6,0.7,0.1,1.7
Troy Williams,14.6,6.3,2.4,5.2,0.5,1.8,1.0,1.4,1.0,2.0,3.0,0.8,0.9,0.2,1.6
Tyler Cavanaugh,13.3,4.7,1.7,3.9,0.8,2.3,0.4,0.5,1.2,2.1,3.3,0.7,0.3,0.1,1.6
Tyler Dorsey,17.4,7.2,2.6,6.8,1.3,3.6,0.8,1.1,0.3,2.0,2.3,1.4,0.7,0.1,1.1
Tyler Ennis,12.7,4.1,1.7,4.1,0.3,1.0,0.4,0.5,0.4,1.4,1.8,1.9,0.7,0.2,1.4
Tyler Johnson,28.5,11.7,4.3,9.9,1.7,4.5,1.5,1.8,0.5,3.0,3.4,2.3,1.1,0.5,2.1
Tyler Lydon,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ulis,23.4,7.8,3.0,7.8,0.6,2.1,1.2,1.4,0.3,1.5,1.8,4.4,1.8,0.1,1.7
Tyler Zeller,16.8,6.7,2.8,5.1,0.2,0.4,0.9,1.2,1.7,3.0,4.6,0.7,0.7,0.5,1.9
Tyreke Evans,30.9,19.4,7.0,15.6,2.2,5.5,3.2,4.0,0.8,4.3,5.1,5.2,2.3,0.3,1.8
Tyrone Wallace,28.4,9.7,3.7,8.2,0.3,1.3,2.0,2.6,0.7,2.8,3.5,2.4,1.5,0.4,2.8
Tyson Chandler,25.0,6.5,2.6,4.1,0.0,0.0,1.3,2.0,2.9,6.2,9.1,1.2,1.3,0.6,2.3
Tyus Jones,17.9,5.1,1.8,4.0,0.5,1.6,0.9,1.0,0.2,1.4,1.6,2.8,0.7,0.1,1.3
Udonis Haslem,5.1,0.6,0.2,1.1,0.1,0.6,0.1,0.1,0.2,0.5,0.7,0.4,0.1,0.1,0.2
Vander Blue,9.0,0.6,0.2,1.0,0.0,0.4,0.2,0.4,0.0,0.2,0.2,0.6,0.6,0.0,0.4
Victor Oladipo,34.0,23.1,8.5,17.9,2.1,5.8,3.9,4.9,0.6,4.6,5.2,4.3,2.9,0.8,2.3
Vince Carter,17.7,5.4,2.0,4.9,1.0,2.8,0.5,0.6,0.3,2.2,2.6,1.2,0.6,0.4,1.7
Vincent Hunter,1.9,1.5,0.8,1.3,0.0,0.0,0.0,0.0,0.5,0.3,0.8,0.0,0.3,0.3,0.0
Wade Baldwin IV,11.5,5.4,2.0,3.0,0.6,0.7,0.9,1.4,0.1,1.0,1.1,0.7,0.6,0.1,1.7
Walt Lemon Jr.,7.0,3.4,1.4,3.2,0.2,0.2,0.4,0.6,0.0,0.4,0.4,1.0,0.8,0.2,1.0
Wayne Ellington,26.5,11.2,3.7,9.1,2.9,7.5,0.9,1.0,0.3,2.5,2.8,1.0,0.7,0.1,1.2
Wayne Selden,19.8,9.3,3.3,7.7,1.4,3.5,1.3,1.7,0.5,1.1,1.6,1.9,1.5,0.1,1.7
Wes Iwundu,16.5,3.7,1.5,3.5,0.1,0.7,0.5,0.8,0.6,1.6,2.2,0.9,0.5,0.2,1.3
Wesley Johnson,20.1,5.4,2.0,5.0,0.8,2.4,0.6,0.8,0.4,2.5,2.9,0.8,0.7,0.8,2.0
Wesley Matthews,33.8,12.7,4.5,11.1,2.4,6.4,1.3,1.6,0.4,2.7,3.1,2.7,1.3,0.3,2.2
Will Barton,33.1,15.7,5.7,12.7,1.9,5.2,2.2,2.8,0.9,4.2,5.0,4.1,1.8,0.6,2.1
Willie Cauley-Stein,28.0,12.8,5.3,10.6,0.0,0.2,2.1,3.4,1.8,5.2,7.0,2.4,1.5,0.9,2.5
Willie Reed,10.2,4.6,1.9,2.9,0.0,0.0,0.8,1.3,0.8,2.0,2.9,0.2,0.5,0.5,1.3
Willy Hernangomez,10.3,5.1,1.9,3.4,0.1,0.3,1.2,1.9,1.3,2.5,3.8,0.7,0.7,0.3,1.3
Wilson Chandler,31.7,10.0,3.8,8.5,1.2,3.3,1.2,1.5,1.4,4.0,5.4,2.1,1.2,0.5,2.1
Xavier Munford,3.5,0.5,0.2,1.0,0.0,0.3,0.2,0.3,0.2,0.0,0.2,0.7,0.3,0.0,0.7
Xavier Rathan-Mayes,23.6,5.8,2.4,8.4,0.2,2.8,0.8,1.8,0.0,1.0,1.0,3.6,2.2,0.6,3.6
Xavier Silas,3.7,0.0,0.0,1.5,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.5
Yogi Ferrell,27.8,10.2,3.8,8.9,1.6,4.4,1.0,1.3,0.3,2.7,3.0,2.5,1.0,0.1,1.9
Zach Collins,15.8,4.4,1.7,4.4,0.5,1.7,0.4,0.6,0.7,2.7,3.3,0.8,0.9,0.5,2.0
Zach LaVine,27.3,16.7,5.7,14.8,1.8,5.1,3.6,4.5,0.4,3.5,3.9,3.0,1.8,0.2,2.3
Zach Randolph,25.6,14.5,6.1,12.9,0.9,2.5,1.4,1.8,1.6,5.1,6.7,2.2,2.0,0.2,2.0
Zaza Pachulia,14.1,5.4,2.2,3.8,0.0,0.0,1.1,1.3,1.3,3.4,4.7,1.6,1.0,0.2,1.8
Zhou Qi,6.9,1.2,0.3,1.8,0.1,1.1,0.4,0.7,0.3,0.9,1.2,0.1,0.6,0.8,0.8
